English,Mon,Original_Definition
Palmyra-leaf basket,ပုက်တာ,"(n) palmyra-leaf basket, telescope basket made of palmyra-leaf."
Paln,အဖန်အဖက်,"(n) arrangement, scheme, paln, stratagem, machination, means, thought out method of doing something, management, preparation."
Palom,ပလီု,"1 (n) Palom, mane of one of the Mon-Khmer speaking ethnic groups in the Union of Burma."
Palom,ပလိုမ်,"1 (n) Palom, mane of one of the Mon-Khmer speaking ethnic groups in the Union of Burma."
Palpably,နဒဒှ်မနွံကဵုလုက်စုတ်ဒုၚ်စသိုၚ်မာန်,(adv) palpably.
Palpate,ဂွံ,"3 (v) to touch, feel, palpate, bite. [id] ဒွံ(အ်)။    အ္စာသဝ်ဒွံဗုၚ်အဲ (v) the doctor felt my stomach.    ဇြုံဒွံ (v) a snake bites.    ဍာ်ဒွံဇိုၚ်ဍေံ (v) the water touched his feet. [Cf.] ဂၠာံ(မ်)၊ စုက်၊ စပ်၊ စံ(မ်)၊ ဒိ၊ ဒး၊ လုက်၊ လာံ(မ်)။    ဒွံဒး (v) to touch, to feel, to come in contact with.    ဒွံဒးဇကုဏောၚ် (v) something touched them."
Palpate,စံၜတ်,"(v) to feel, palpate."
Palpate.    သီက္ၜတ်  to gather up.     တ္ၜတ်တဲ  fist.    တ္ၜတ်သ္ကေံ  to take in the hand,က္ၜတ်,"3 (v) [id] တ္ၜတ်၊ ၜတ်။    ကေံတ္ၜတ် (v) to seize, take power over.    စံၜတ် (v) to feel, palpate.    သီက္ၜတ် (v) to gather up.    [Der.] တ္ၜတ်တဲ(ယ်) (n) fist.    တ္ၜတ်သ္ကေံ(မ်) (v) to take in the hand."
Palpate.    သီတ္ၜတ်  to gather up,တ္ၜတ်,"4 (v) ကေံတ္ၜတ် (v) to seize, take power over.    စံတ္ၜတ် (v) to feel, palpate.    သီတ္ၜတ် (v) to gather up, to take up.    [Der.] တ္ၜတ်တဲ (n) fist."
Palpate.    သီၜတ်  to gather up.     ၜတ်တဲ  fist.  တ္ၜတ်။,ၜတ်,"4 (v) ကေံၜတ် (v) to seize, take power over.    စံၜတ် (v) to feel, palpate.    သီၜတ် (v) to gather up.    [Der.] ၜတ်တဲ(ယ်) (n) fist. [Var.] တ္ၜတ်။"
Palpate.    အ္စာသဝ်ဒွံဗုၚ်အဲ  the doctor felt my stomach.    ဍာ်ဒွံဇိုၚ်ဍေံ  the water touched his feet.  ဂၠာံ၊ စုက်၊ စပ်၊ စံ၊ ဒိ၊ ဒး၊ လုက်၊ လာံ။,ဒွံ,"4 (v) to touch, feel, palpate.    အ္စာသဝ်ဒွံဗုၚ်အဲ(ယ်) (v) the doctor felt my stomach.    ဍာ်ဒွံဇိုၚ်ဍေံ(ဟ်) (v) the water touched his feet. [Cf] ဂၠာံ(မ်)၊ စုက်၊ စပ်၊ စံ(မ်)၊ ဒိ၊ ဒး၊ လုက်၊ လာံ(မ်)။"
Palpitate,ချဳသမြပ်,"(v) to throb, palpitate."
Palpitate,ဂြိုဟ်ချဳ,"(v) {of heart} palpitate, be excited or agitated."
Palpitation of the heart.  ယဲဂြိုဟ်ဇတပ်၊ ဒဒှ်ကောန်စိုတ်မချဳဇတဝ်၊ ဒဒှ်ကောန်တၟံမချဳ။,ယဲဂြိုဟ်ချဳ,(n) palpitation of the heart. [id.] ယဲဂြိုဟ်ဇတပ်၊ ဒဒှ်ကောန်စိုတ်မချဳဇတဝ်၊ ဒဒှ်ကောန်တၟံမချဳ။
Palpitations of the heart,ယဲဂြိုဟ်ဇတဝ်,(n) palpitations of the heart.
Palsy,ဒဒှ်ဇိုၚ်တဲမချိုတ်,(n) palsy.
Paly,ပွေၚ်,"(n) paly, sport."
Pamphlet,ထပိုတ်,"2 (n) note book, book volume, record, pamphlet, esp. one consisting of a continuous folded sheet, in which magical and other formulas are recorded, inscribed metal plate. [Var.] ခပိုတ်၊ ဗပိုတ်။"
Pamphleteer,မၞိဟ်ချုခၞံလိက်အုပ်သၟတ်,(n) pamphleteer.
Pan for gold,လၚ်,4 (v) pan for gold.
Panacea,ဂဥုဲမလွဳပရာယဲအိုတ်သီုမာန်,(n) panacea.
Pancake baked on a potsherd.  ကွာၚ်တဝေက်။,ကွာၚ်ကဝေက်,(n) pancake baked on a potsherd. [id] ကွာၚ်တဝေက်။
Pancreas.  သၠကြုက်၊ ပၠိ။,ပိန်ခြဳ,(n) [Eng.] pancreas. [Cf.] သၠကြုက်၊ ပၠိ။
Pandanus furcatus,သ္ဇာန်,"(n) low land screw pine, Pandanus furcatus."
Pandanus furcatus roxburgh,ဒဇာၚ်,"(n) pandanus furcatus Roxburgh, the leaves of it is used for making mats."
Pandanus tectorius solander,တၞံကဴသ္ၚေံတု,(n) Pandanus tectorius Solander.
Pandanusfoctidus roxburgh,ဟေံ,"2 (n) a kind of reed used in making mats, Pandanusfoctidus Roxburgh, shrub growing on beaches and in tidal forests."
Pandanusfoctidus roxburgh,ဟေအ်,"2 (n) a kind of reed used in making mats, Pandanusfoctidus Roxburgh, shrub growing on beaches and in tidal forests."
Pander,က္ဍိုပ်အဵုဗဵု,"(n) pimp, pander, prostitute. [Syn.] က္ဍိုပ်ၚဴ။ [id]."
Pander,က္ဍိုပ်ၚဴ,"(n) pimp, pander, prostitute. [Syn.] က္ဍိုပ်အဵုဗဵု(ဝ်)။"
Pander,အဵုဗဵု,(n) က္ဍိုပ်အဵုဗဵု (n) pander.
Panga ,ပ္ၚ,(n) {place-name} Panga {village}.
Panga village.  ပ္ၚ။,ပၚ,(n) {place-name} Panga village. [id] ပ္ၚ။
Pangolin,ဂဗိ,"(n) see ခဗိ (n) anteater, scaly anteater, pangolin."
Pangolin or scaly ant-eater,ခဗိ,"(n) pangolin or scaly ant-eater, Manis javanica Desma rest. [id] ဂဗိ။"
Panhandler,ကမၠၚ်,တမၠၚ်လ္အာတ်အကြာဂၠံၚ် (n) panhandler.
Panic millet,ချပ်,1 (n) panic millet.
Panic millet,ဆပ်,"(n) panic millet, a kind of millet, panicum, Setaria italic. [id] သြောံဆပ်။"
Panic millet,သြောံဆပ်,"(n) a kind of millet, panic millet."
Panic-stricken.  မပျာတန်ဆန်ဒၟံၚ်။,မထကၠိုက်ထကၠန်ဒၟံၚ်,(adj) panic-stricken. [id] မပျာတန်ဆန်ဒၟံၚ်။
Panick seed,မသြောံပၠံၚ်ဆပ်,(n) panick seed.
Panick seed,သြောံပၠံၚ်ဆပ်,"(n) a variety of millet, a kind of millet, panick seed."
Panicky,မလကိုတ်တ္ၚဵုအာ,(adj) panicky.
Panicum,ဆပ်,"(n) panic millet, a kind of millet, panicum, Setaria italic. [id] သြောံဆပ်။"
Paninck,သြောံဆပ်,ဆပ် (n) paninck.
Panniers for pack animal.  ဒၚ်။,ဝန်,3 (n) ဝုန်ဒၚ် (n) panniers for pack animal. [Syn.] ဒၚ်။
Panorama,လညာတ်သၠဲ,"(n) be experienced and knowledgeable, panorama, cinemascope, cinerama."
Pansy,ကမၞုဲ,"(n) eunuch, pansy, sissy."
Pansy,ဣစှ်,"(n) sissy, pansy."
Pantaloons,ပံၚ်မဳ,"(n) trousers, pantaloons."
Pantaloons.    ဗွိုက်လ္တက်  to put on.    ဗွိုက်လ္တက်ဂၠိက်ယာတ်  to put one’s clothes on,ဗဝိုက်,"2 (v) to put on {lower garments}. [id] ဗွိုက်။    ဗွိုက်ပံၚ်မဳ (v) to put on trousers, pantaloons.    ဗွိုက်လ္တက် (v) to put on.    ဗွိုက်လ္တက်ဂၠိက်ယာတ် (v) to put one’s clothes on, dress. [Cf] ဗိုက်၊ ဗၞဳ၊ လ္တက်၊ သၠိုက်၊ သၠိုၚ်၊ ဟဵု(ဝ်)။"
Panther,ကၠလမ္စံက်,"(n) panther, black panther, black leopard, Panthera pardus fusca."
Panthera pardus fusca,ကၠလမ္စံက်,"(n) panther, black panther, black leopard, Panthera pardus fusca."
Pap,ကမၠံ,"ကမၠံ(မ်) (n) nipple, pap, udder. [id] ကမၠံတှ်(ဟ်)၊ က္ဍိုပ်တှ်(ဟ်)။"
Pap.  က္ဍိုပ်တှ်၊ ကမၠံ၊ ကမၠံတှ်။,ပလံ,"1 ပလမ် (n) ပလံတှ် (n) nipple, pap. [Syn.] က္ဍိုပ်တှ်၊ ကမၠံ(မ်)၊ ကမၠံတှ်။"
Pap.  က္ဍိုပ်တှ်၊ ကမၠံ၊ ကမၠံတှ်။,ပလမ်,"1 (n) ပလံတှ် (n) nipple, pap. [Syn.] က္ဍိုပ်တှ်၊ ကမၠံ(မ်)၊ ကမၠံတှ်။"
Pap.  ပလံတှ်။  က္ဍိုပ်တှ်၊ ကမၠံတှ်။,ပလံ,"1 ပလမ် (n) nipple, pap. [id] ပလံတှ်။ [Syn.] က္ဍိုပ်တှ်၊ ကမၠံတှ်။"
Pap.  ပလံတှ်။  က္ဍိုပ်တှ်၊ ကမၠံတှ်။,ပလမ်,"1 (n) nipple, pap. [id] ပလံတှ်။ [Syn.] က္ဍိုပ်တှ်၊ ကမၠံတှ်။"
Pap.  ပလံ။,က္ဍိုပ်တှ်,"(n) nipple, teat, pap. [Syn.] ပလံ(မ်)။"
Papa,အပါ,"(n) father, papa, daddy."
Papal,ဇြဲ,"(n) papal, bo-tree, Ficus religiosa L., banyan tree."
Papal,ဇြဲဗောဓိ,"(n) papal, Bo tree, the sacred Bo-tree under which Gautama Buddha attained enlightenment, Bo or papal tree, Ficus religiosa L. [id] ဇြဲမဟာဘုတ်၊ ဇြဲမှာဗုဓ်။"
Papaver somniferum,ဘိန်,"(n) opium, opium poppy, heroin, Papaver somniferum."
Papaver somniferum l,တၞံဘိၚ်,"(n) poppy, opium poppy, Papaver somniferum L."
Papaya.  ကစ္စဳ။,ကစဳ,(n) papaya. [Var.] ကစ္စဳ။
Papaya.  ကစ္စဳ။,ကတ်စဳ,(n) papaya. [id] ကစ္စဳ။
Papaya.  ကတ်စဳ။,စဳ,3 (n) ကြတ်စဳ (n) papaya. [id] ကတ်စဳ။
Papaya.  ကတ်စဳ။     မက်ကြတ်  small variety of lemon.  မၚ်ကြတ်။,ကြတ်,2 (n) ကြတ်စဳ (n) papaya. [Var.] ကတ်စဳ။    [Cf.] မက်ကြတ် (n) small variety of lemon. [id] မၚ်ကြတ်။
Paper,စက္ခူ,"(n) paper, piece of paper. [id] စက္ခော။"
Paper kite,ဝဴစက္ခူ,(n) paper kite.
Paper kite. this is the correct spelling since it accords with mon khmer usage,ဝဴ,(n) paper kite. This is the correct spelling since it accords with Mon Khmer usage.
Paper lantern,ဍေၚ်ပၟတ်,"(n) paper lantern, lantern."
Paper pulp,ကဝ်ကၠောန်စက္ခူ,(n) paper pulp.
Paper pulp,သ္ကဝ်ကၠောန်စက္ခု,(n) paper pulp.
Paper pulp can be made from bamboo or elephant grass,ကၠောန်ပ္တိတ်,ကဝ်စက္ခူဂှ် နူတၞံဒုန်တၞံဗိုၚ်တံ ကၠောန်ပ္တိတ်မာန်ရ (v) paper pulp can be made from bamboo or elephant grass.
Papers,ဗီုပရိုၚ်,"(n) news photograph for news, papers, magazines, periodicals."
Papyiopedilum beffatulum.  ဇဳ၊ ဇဳဒမျိုၚ်။,ဖျောဝ်ကၠ,"(n) slipper orchid, Papyiopedilum beffatulum. [Syn.] ဇဳ၊ ဇဳဒမျိုၚ်။"
Parachutist.  မၞိဟ်ဆၚ်စှ်ေနူက္ၜၚ်ကျာနကဵုက္ဍိုၚ်ကျာ။,ကောန်ပၞာန်က္ဍိုပ်ကျာ,(n) parachutist. [id] မၞိဟ်ဆၚ်စှ်ေနူက္ၜၚ်ကျာနကဵုက္ဍိုၚ်ကျာ။
Parade,ခြေံဂၠံၚ်,"(v) parade, walk up and down to attract attention."
Parade .  backwards and forwards,တန်ဆန်,"(v) to be interwoven,  to be intertwined, to and fro, back and forth, go up and down, promenade, parade {to attract attention}. (adv) backwards and forwards."
Parade ground,ခလှာတ်ပ္ကပ်ပ္ကေၚ်,(n) parade ground.
Paradise,ဘုံပါရဍိသု,(n) Paradise.
Paradise on earth,နိဗ္ဗာန်လောက,(n) paradise on earth.
Paradoxurus leucotis blyth,ဗဂဲ,"ဗ္ဂဲက္တောဝ်ဗု (n) white eared paradoxure, Paradoxurus leucotis Blyth."
Paraffin,ကၠေၚ်ဍေန်,"(n) kerosene, paraffin."
Paragon,ထတုဲ,"(n) perfection, making perfect, paragon, advantage, profit."
Paragon,ဒတုဲ,"(n) perfection, making perfect, paragon, advantage, profit, success. [id] ဒတုဲဖဵု။"
Paragraph,ပဆိုက်,"1 (n) paragraph, section of writing, chapter."
Paragraph,ပိုတ်,"2 (n) punctuation make, unite of speech, stanza, paragraph, passage {piece, of writing}, sentience, word, verse. [id] ပိုဒ်။    ဖျိုက်ပိုတ် (n) to punctuate. [Cf.] second sense, ဝါကျ (n) [P./Skt. pada] unit of text."
Parakeet,တ္ၚေက်,"(n) parakeet, parrot. [Syn.] ကြေၚ်။  [Der.] သ္ၚေက် (n) green colour. [id] သာ်တ္ၚေက်။"
Parakeet.  တ္ၚေက်။,တၚေက်,"(n) parrot, parakeet. [id] တ္ၚေက်။"
Parallel lien on paper for practising penmanship,ပၞောန်ကြာပ်,(n) parallel lien on paper for practising penmanship.
Parallel lines,ပၞောန်ဗျာၚ်,(n) parallel lines.
Paralyse,ဒးကျာ,"(v) paralyse,-lyze. [id] ကျာဒကုတ်အာ။"
Paralysis,ဒဒှ်မဒးယဲကျာ,(n) paralysis.
Paralysis ,ၚာန်ကျာ,(n) paralysis {of limbs}.
Paralytic.   မသ္ဒးဒုၚ်သ္ကုတ်အာကဵုကျာ။,မၞိဟ်သ္ဒးဒုၚ်သ္ကုတ်အာကဵုကျာ,(n) paralytic. [id.] (adj) မသ္ဒးဒုၚ်သ္ကုတ်အာကဵုကျာ။
Paramour,တြုံဍောတ်,"(n) lover of a married woman, paramour."
Paramour,တြုံသ္ကဲ,"(n) lover, paramour."
Paramour,ဣမာၚ်,ဣမာၚ်သ္ကဲ (n) paramour.
Paramour,ဣမာၚ်သ္ကဲ,(n) paramour.
Paramour.  ဗြဴ။  အတြုံ၊ အုက်၊ ကၟက်။,ကြုံ,"တြုံသ္ကဲ(ယ်) (n) lover, paramour. [opp.] ဗြဴ။ [Cf.] အတြုံ(ဟ်)၊ အုက်၊ ကၟက်။"
Parashorea stella kurz,ခမု,"(n) a large hardwood tree used for boat-building, Parashorea stella Kurz."
Parasite,ကောန်ကၠၚ်,"(n) orphan, {plant} parasite."
Parasitic mite which infests bullocks,မှေန်ကိတ်,"(v) to have been bitten by a tick, parasitic mite which infests bullocks, horses and goats, etc."
Parasitical plant.  ဆုကောန်ကၠၚ်။,တၞံကောန်ကၠၚ်,"(n) generic name for group of parasitical plants including Loranthus or mistletoe and Viscum orientale willdenow, mistletoe, parasitical plant. [Cf.] ဆုကောန်ကၠၚ်။"
Parasitical. ဥပမာ  for example,မဂျိုၚ်လမျီုလ္တူအရာမွဲမွဲ,"(adj) parasitical. ဥပမာ (n) for example, မြုန် (n) worm. တၞံကောန်ကၠၚ် (n) parasitic shrub of the Loranthus family, mistletoe."
Parasol bearer,ဆတ္တာ,1 (n) parasol bearer.
Parasol bearer.  ဆတ္တာ။,သၟာက္ဍိုၚ်,(n) parasol bearer. [id.] ဆတ္တာ။
Parasol or umbrella,ဆတ္တ,(n) [P.] parasol or umbrella.
Parboiled rice,သ္ၚုၜိုဟ်,(n) parboiled rice.
Parcel ,ပါသေဝ်,(n) [Eng.] parcel {to be sent by post}.
Parcel work,ကံၚ်,"1(n) piece of facial matter, parcel work."
Parched,မကှ်ခြေဲအာ,(adj) parched.
Parched lips,မနွံကဵုသၟောန်ပါၚ်ကှ်ကှ်,(adj) parched lips.
Parched millet,မြဳ,"(n) sweet meat of fried glutinous rice, a kind of cake made of cooked rice fried, a kind of cake made of cooked glutinous rice fried with palm sugar, parched millet."
Parched millet.  မြဳ။,ပရဳ,1 (n) parched millet. [id] မြဳ။
Parched rice or other grain,ဗက,"(n) parched rice or other grain, popcorn. [id] ဗ္က။"
Pardofelis marmorata,ကၠဍာပ်,"(n) marbled cat, Pardofelis marmorata."
