English,Mon,Original_Definition
Epigraphy,ကွတ်ပညာမလ္ၚတ်လိက်တၟံလိက်ဇှ်ေ,(n) epigraphy.
Epilepsy,ခတုက်,"ခတုက်ကၠိက် (n) epileptic fit, epilepsy."
Epilepsy,ယဲသတုက်ကၠိက်,(n) epilepsy.
Epilepsy.  ခတက်ကၠိက်။  တုက်  to root up.  ခတုက်၊ သတုက်။,ဇတုက်,(n) ဇတုက်ကၠိက် (n) epilepsy. [id] ခတက်ကၠိက်။ [Der.] တုက် (v) to root up. [Var.] ခတုက်၊ သတုက်။
Epilepsy.  တုက်  to root up,ခတုက်,ယဲခတုက်ကၠိက် (n) epilepsy. [Der.] တုက် (v) to root up.
Epilepsy.  ယဲတုက်ကၠိက်။,ယဲခတုက်ကၠိက်,(n) epilepsy. [Syn.] ယဲတုက်ကၠိက်။
Epilepsy.  ယဲသတုက်ကၠိက်။,တုက်,1 (n) သတုက်ကၠိက် (n) epilepsy. [Var.] ယဲသတုက်ကၠိက်။
Epilepsy.  ယဲသ္တုက်ကၠိက်။  ခတုက်၊ ဇတုက်၊ တုက်။  တုက်  to root up,သ္တုက်,"(n) သ္တုက်ကၠိက် (n) epileptic fit, epilepsy. [id.] ယဲသ္တုက်ကၠိက်။ [Var.] ခတုက်၊ ဇတုက်၊ တုက်။ [Der.] တုက် (v) to root up."
Epilepsy.  သတုက်ကၠိက်။,တုက်ကၠိုက်,(n) epilepsy. [id] သတုက်ကၠိက်။
Epileptic fit,ခတုက်,"ခတုက်ကၠိက် (n) epileptic fit, epilepsy."
Epileptic fit,သ္တုက်,"(n) သ္တုက်ကၠိက် (n) epileptic fit, epilepsy. [id.] ယဲသ္တုက်ကၠိက်။ [Var.] ခတုက်၊ ဇတုက်၊ တုက်။ [Der.] တုက် (v) to root up."
Epilogue.  တၚ်မကံက်ဖျေံထောံသရောပ်နိဂီု၊ တၞောတ်၊ ပွမချုက်။,နိဂီု,"နိဂိုမ် (n) conclusion, epilogue. [id] တၚ်မကံက်ဖျေံထောံသရောပ်နိဂီု၊ တၞောတ်၊ ပွမချုက်။"
Epilogue.  တၚ်မကံက်ဖျေံထောံသရောပ်နိဂီု၊ တၞောတ်၊ ပွမချုက်။,နိဂိုမ်,"(n) conclusion, epilogue. [id] တၚ်မကံက်ဖျေံထောံသရောပ်နိဂီု၊ တၞောတ်၊ ပွမချုက်။"
Episode,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Episode,သတ်ဇာတ်,"(n) story of a stage, play, film, drama, episode, story, birth story."
Epistle,လိက်ကဵုဏာ,"(n) letter, epistle, love letter. [Syn.] လိက်ပရၚ်။"
Epistle.  လိက်၊ လိက်ကဵုဏာ၊ လိက်ပြၚ်ကဵုဏာ။,လိက်ပရၚ်,"(n) article {in a newspaper or magazine}, epistle. [Syn.] လိက်၊ လိက်ကဵုဏာ၊ လိက်ပြၚ်ကဵုဏာ။"
Epithet applied to anything elevated,ပဝ်ဒၟံၚ်လ္တူကျာ,"(adj) epithet applied to anything elevated, high, soaring, flying."
Epithet of buddha,မုနိန္ဒော,"(n) [P.] chief of sages, an epithet, epithet of Buddha."
Epithet of indra,လေံဗတ်,"သၟိၚ်အိန်သ္ပတၠလေံဗတ် (n) Indra wields the thunderbolt, epithet of Indra."
Epitome,က္ဍန်ဂြက်,ခမၞန် (v) epitome.
Epitome,သရုပ်,"(n) [P. sarupo] epitome, digest."
Epitome.  summarize,သံခိပ်,"(n) [P.] gist, precis, concise version, summary, synopsis, epitome. (v) summarize, make a synopsis, condense."
Epitome.  ခၞန်၊ ခမၞန်၊ ခ္ဍန်။,ခဏန်,"(n) digest, epitome. [id] ခၞန်၊ ခမၞန်၊ ခ္ဍန်။"
Epitome.  ခၞန်၊ ခမၞန်။,ခ္ဍန်,"(n) digest, epitome. [id] ခၞန်၊ ခမၞန်။"
Epitome.  ခၞန်၊ ခ္ဍန်။,ခမၞန်,"(n) digest, epitome. [id] ခၞန်၊ ခ္ဍန်။"
Epoch,သက္ကရာတ်,"(n) era, epoch, date, year, calendar era, esp. that commonly used in Burma. [id.] သက္ကရာဇ်။"
Equable,ဓဝ်ယာ,"(v) to be normal, equable, to be upright."
Equal,ဖဝက်,"2 (n) companion, equal, peer, mate. [id] ဖွက်။    ပွံၚ်ဖွက် (n) associates. [Cf.] အဖက်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွာ၊ ပွံၚ်၊ ဗော်(က်)၊ ရဲ(ယ်)။    [Der.] ဖက် (v) to mix in."
Equal,မျှဳမျှ,"(v) be even, equal, proportionate, commensurate."
Equal,သၟဟ်,"(v) to be like, to be able, competent, equal, make equal, adequate, sufficient, right, proper."
Equal quantity or degree,အမာ,"2 (n) [colloq] တၟာ [id.] equal quantity or degree, as much as.   ကောန်ဇကုတံဂှ်တၟာလဵုရော (n) how old are your sons?   ကွာန်ဏံအဲဟွံစိုပ်တၟာဂလံရ (n) I have not visited this village for a long time.   ဇၞော်တၟာလဵုရော (n) how big is it?   သ္ၚိဏံဇၞော်တၟာဘာ (n) a house as big as the school. [Cf.] ဂလိုၚ်၊ ၜိုတ်။ [Var.] တၟာ (n) မာ။   တၟာဂလိုၚ် (n) {in quantity} much, plenty.   တၟာဂလံ(အ်) (n) duration, long.   တၟာသၞေံတဲသ အာဗှ်ေချိုတ် (n) if so much as one of his finger-nails is damaged, you shall die."
Equal to  dharanas,ဖဵု,"1 (n) [P. Phalam] weight, equal to {10} dharanas."
Equal to  dharanas,ဖိုဝ်,"1 (n) [P. Phalam] weight, equal to {10} dharanas."
Equal to six prans or 3/8 of a minute.  one sixtieth of an hour  on the clepsydra ,ဗဳဇနာ,"(n) an ancient measure of time, equal to six prans or 3/8 of a minute. {obs} one sixtieth of an hour {နာဍဳ (n) hour} on the clepsydra {equivalent to 24 seconds}."
Equal to six thousand four hundred ta or about thirteen and a half miles,ယောဇနာ,"1 (n) {LF} old measure of distance, equal to six thousand four hundred ta or about thirteen and a half miles, measure of distance equal to eight miles according to Childers. (n) [P.] {Literature} measure of distance equal to 12.72 miles."
Equal.       of one accord.  နဒဒှ်မတုပ်သၟဟ်လဝ်စိုတ်၊ တၚ်မတုပ်သၟဟ်လဝ်စိုတ်။,ခေန်,"1 (adj.) even, equal.     (adv) (n) of one accord. [id] နဒဒှ်မတုပ်သၟဟ်လဝ်စိုတ်၊ တၚ်မတုပ်သၟဟ်လဝ်စိုတ်။"
Equality.  မတုပ်သၟဟ်။,ဒဒှ်မဒှ်ဖွက်,(n) equality. [id] မတုပ်သၟဟ်။
Equalize. -ise.  သ္ကဵုဒှ်ကဆံၚ်တုပ်တုပ်။,သ္ကဵုညဳညတ်ညဳသာတုပ်သၟဟ်,(v) equalize. -ise. [id.] သ္ကဵုဒှ်ကဆံၚ်တုပ်တုပ်။
Equally,ကဆံၚ်တုပ်ပၞးတုပ်,"(adv) impartially, equally."
Equally,သၟဟ်သၟန်,"(adv) harmoniously, equally, in equality. (v) be in accord, be just, be fair, be sufficient, be equitable, be temperate. (adj) equable. [id.] သၟဟ်ညဳ၊ သၟဟ်တး၊ သၟဟ်သ္တး။"
Equanimity detachment,ဥပေက္ခ,"(n) [P.] neutral state of mind, equanimity detachment, indifference."
Equator,ဗနဳ,"1 (n) equator, circumference, circle, the middle. [id] ဗၞဳ။    သၞံၚ်လုပ်ပ္ဍဲဗၞဳဂိတု (v) the star was occulted by the moon. [Cf] ဗွိုက်၊ တွဵု(ဝ်)။    ဗၞဳရး (n) district, province.    ဗၞဳလျးဂိတု (n) lunar halo."
Equator,ဗၞဳ,"1 (n) equator, circumference, circle, disc.    ပ္ဍဲဗၞဳ (n) in the midst.    သၞံၚ်လုပ်ပ္ဍဲဗၞဳဂိတု (n) the star was occulted by the moon."
Equipage,ယာန်,"(n) carriage, coach, vehicle, equipage, mount, craft, etc. elephant, horse, cart, etc. used for riding or ritual ceremonial occasion. [Cf.] ကွဳ၊ ယထာ။"
Equipage,ယာန်ဖ္ဍိုက်,"(n) vehicle, equipage, mount."
Equipage. မပ္တံ etc. and other similar things. ကပေါတ်ကရိယာမနွံပၟိက်၊ ကောန်ရဲ၊ ကွးဗက်လက်ကရဴ၊ ကွဳချေံ၊ ချေံ၊ ခွာ၊ တွဳဒွိုၚ်၊ တွဳဗွိုၚ်၊ တွဳဝါရ၊ တွး၊ နာံမြိုၚ်၊ ပွဳဗွိုၚ်၊ ဗော်သွး၊ ဗွက်၊ ဗွက်ကြဴ၊ ဘဝက်၊ မသ၊ မၞိဟ်ဗက်သ္ကံ၊ ရဲ၊ ရဲခွာ၊ ရဲသာ၊ လိၚ်ခၟာၚ်၊ သ္ကံကောန်ရဲ၊ သာ၊ သ္ဍံၚ်။,ကောန်ရဲတဲခွာ,"(n) retainer, entourage, followers, person who serves under someone in office, underling, subordinate, equipage. မပ္တံ(မ်) etc. and other similar things. ကပေါတ်ကရိယာမနွံပၟိက်၊ ကောန်ရဲ(ယ်)၊ ကွးဗက်လက်ကရဴ၊ ကွဳချေံ(ဟ်)၊ ချေံ(ဟ်)၊ ခွာ၊ တွဳဒွိုၚ်၊ တွဳဗွိုၚ်၊ တွဳဝါရ၊ တွး၊ နာံမြိုၚ်၊ ပွဳဗွိုၚ်၊ ဗော်သွး၊ ဗွက်၊ ဗွက်ကြဴ၊ ဘဝက်၊ မသ၊ မၞိဟ်ဗက်သ္ကံ(အ်)၊ ရဲ(ယ်)၊ ရဲခွာ၊ ရဲသာ၊ လိၚ်ခၟာၚ်၊ သ္ကံကောန်ရဲ(ယ်)၊ သာ၊ သ္ဍံၚ်။"
Equipment,ကပေါတ်,"(n) gear, property, equipment, furniture, belongings."
Equipment,အပေါတ်,"(n) gear, property, equipment, furniture, belongings. [id.] ကပေါတ်။"
Equipment.  ကပေါတ်ကရိယာ။,ကရိယာလွဟ်,(n) equipment. [id] ကပေါတ်ကရိယာ။
Equivalent degree,ၜိုတ်သ္ကေဝ်,(adv) equivalent degree.
Equivalent quantity,ၜိုတ်,"5 (part) equivalent quantity, degree, or quality.    ညးပညာနွံၜိုတ်တၠဂုန်အိန် (part) he is as wise as Tala Goon Een.    ဍုၚ်လ္ဂုၚ်ကဵုဍုၚ်မတ်လမၠီုသ္ၚောဲၜိုတ်ကၠံဒ္စာံစှော်တိုၚ်ပြၚ် (part) Rangoon and Moulmein are more than one hundred and eighty miles apart.    ဍေံထတ်ၜိုတ်သ္ကေဝ်ဇာဒိသိုၚ် (part) he is as strong as lion.    မံၚ်ၜိုတ်ပိတ္ၚဲ (part) I shall be staying for three days.    ရံၚ်စမ်ၜိုတ်လဵုပရေံ(အ်) (part) look what a botched job it is!    သ္ၚိၜိုတ်ဏံသ္ဒးစိုတ်ရဟာ မိက်ဂွံဂွံခိုဟ်နူဏံဏီဟာ (part) will you be satisfied with a house like this or do you want something better? [Cf.] အမာ၊ ဂလိုၚ်၊ တၟာ။ [Var.] တ္ၜိုတ်။    သ္ၚောဲၜိုတ်ဂလိုၚ်လဵုရော (part) how far is it?    သၠုၚ်ၜိုတ်ဒဵု (part) as high as a hill.    ဟွံခိုဟ်ၜိုတ်ဂလိုၚ်လက်ကဏေံပုဟ် (part) it is not as good as yesterday.    ၜိုတ်ဗှ်ေချူပြဟ်မာန်ဂှ်ချူညိ (part) write as fast as you can.    ၜိုတ်ဗှ်ေစမာန်ဂှ်စညိ (part) eat as much as you can.    ၜိုတ်ဗှ်ေထေၚ်အဲဟွံဗျုဏီ(မ်) (part) I am not as old as you think."
Equivalent quantity or degree,ၜိုတ်ဂလိုၚ်,(adv) equivalent quantity or degree.
Era,ခေတ်,"(n) extent, domain, region, field, age, period, era."
Era,ခေတ်ကာလ,"(n) era, time."
Era,သက္ကရာတ်,"(n) era, epoch, date, year, calendar era, esp. that commonly used in Burma. [id.] သက္ကရာဇ်။"
Eradicate   execute,ပလီုထောံ,"(v) obliterate, efface, eradicate {evidence, records, accounts} {of person of royal blood} execute."
Eragiostis cynosuroides retzius.  ကၟတ်သၠခိုဟ်၊ သၠဆု။,သၠခိုဟ်,"(n) kusa grass, Eragiostis cynosuroides Retzius. [id.] ကၟတ်သၠခိုဟ်၊ သၠဆု။"
Eragrastis cynosuroides rezuis.  ကၟတ်သၠခိုဟ်။,လှ,"သၠခိုဟ် (n) kusa grass, Eragrastis cynosuroides Rezuis. [id.] ကၟတ်သၠခိုဟ်။"
Erase,ဇိုတ်,"(v) to wipe with a cloth, to rub out, erase."
Eraser,ဇွောံပလီု,"(n) eraser, duster. [id] ဇွောံဇိုတ်၊ ယာတ်မြာ်သၟာ်။"
Erasure,ဒၞာဲပလီု,"(n) deleton, erasure."
Erect  institute,ကဏံ,"2 ကဏံ(မ်) (v) to build, erect {public buildings} institute, compile. [id] ခၞံ(မ်)။    ခၞံကျာ်(က်) (v) to build a pagoda.    ခၞံပြကိုဟ် (v) to compile a treatise.    ခၞံဗဒှ်(ဟ်) (v) to build, to institute.    ပ္တန်ဗဒှ် (v) [Cf.] ဒက်၊ ပ္တန်၊ ဗဒှ်၊ သိုၚ်။    [Der.] ဂဒံ(မ်) (n) room. [id] ခဒံ(မ်)။"
Erect.    က္တဵု  to stand,တဵု,"4 တိုဝ် (v) to sow, plant, set in the ground, erect.    က္တဵု (v) to stand, be stationary. [Cf.] ထ္တဴ၊ ဒ္တဴ၊ တန်။"
Erected at side of road as act of piety,ဍာ်ရုၚ်ဒါန်,"(n) covered stand with pots of drinking water for use of travelers, erected at side of road as act of piety, stand for a pot or pots of cool water for the public, shed by the road side where travelers are supplied with water. [id] ရုၚ်ကၞာဍာ်ဒါန် (n) stand for drinking water by the way side."
Erected for use of travelers at monastery or pagoda or by roadside,ဇြပ်,"(n) wayside public rest-house, rest-house build on sacred premises, public rest-house, rest-house, building, shelter, with open sides, erected for use of travelers at monastery or pagoda or by roadside, often also used as parish hall, jroap, dharamsala. {place-name}. ဇြပ်ဗု (n) Jroap Bu {Bur. Thanphyujarat}."
Erected on beach below high water mark.  ကးပါမ်က။  ကၟာက၊ ခတိုဟ်၊ ဂွဝ်၊ ဓၟၚ်၊ ပိုၚ်။,ကး,"1 (n) ကးပံါက (n) fish trap consisting of three sided barrier, erected on beach below high water mark. [id] ကးပါမ်က။ [Cf.] ကၟာက၊ ခတိုဟ်၊ ဂွဝ်၊ ဓၟၚ်၊ ပိုၚ်။"
Erecting rooms and sometimes cover for female members of audience,ရုၚ်ပေဲါ,"(n) shed, booth, erecting rooms and sometimes cover for female members of audience, theatre."
Erection.  ပွမသိုၚ်ပ္တိုန်။,ပွမပ္တဴပ္တိုန်,(n) erection. [id] ပွမသိုၚ်ပ္တိုန်။
Erectly,ပ္တဴပ္တဴ,"(adv) upright, uprightly, erectly, straight."
Erioglossum rubiginosum blyth,နေၚ်,"1 (n) {colloq} [id] သၞေၚ်။    သၞေၚ်ၜဲ (n) dragonfly. [Cf.] သၞေၚ်ဝဝ်။    သၞေၚ်ဝဲ (n) soapberry, Erioglossum rubiginosum Blyth."
Erioglossum rubiginosum blyth.  တၞေၚ်ဝဲ။,ကၞေၚ်ဝဲ,"(n) red sapindus, soapberry, Erioglossum rubiginosum Blyth. [id] တၞေၚ်ဝဲ(ယ်)။"
Erode,စအာ,"(v) wear away, erode."
Erode,ဍဝ်,"(v) erode, corrode, eat into, causing a cavity."
Erode,ဍာ်စအာ,"(v) erode {by the action of water}, be eroded."
Erode.    အပေါတ်စ  eatables,စ,"3 (v) to eat, to live on, by, by the revenues of, govern, to devide {in arithmetic}, to take, in chess and other games, wear away, erode.    အပေါတ်စ (n) eatables, victuals. [id] ကပေါတ်စ။    စၞစ (n) food.    အဲမံၚ်ဟွံမိပ်စအှ်ေ (pv.) I am not very well. [id] အဲမံၚ်စဟွံမိပ်အှ်ေ။    ခစ (v) to be dependent on.    ကၠောန်စ (pv.) to do for a living.    ရပ်စပ်စ (v) to use.    ဂဟေန်စ (v) to gnaw.    ဂြေၚ်စ (v) to chew the cud.    စံၚ်စ (v) to eat roasted. [id] နှာပ်စ။    ဏေပ်စ (v) to eat with the fingers. [id] ဟာပ်စ။    ဖုဲစ (v) to eat mixed with rice.    သောတ်စ (v) to eat with a spoon.    ဇိုၚ်စ (n) divisor.    ဍေံစစိၚ်အဲ (v) he would take my rook.    ၜါစှော်စကဵုပန်ဂွံမုစိရော (v) what is twenty divided by four? [Cf.] first sense, သုၚ်၊ ဟာပ်။  second sense ပိုၚ်။    [Der.] စၞ (n) food.    ဗ္စ (v) to feed.    သွ (n) curry."
Eromatic flowering herb used as a vegetable,ပ္ကဴထ္ၜုတ်,"(n) Zingiberacene, eromatic flowering herb used as a vegetable, Hitchenia glauca. [id] ပ္ကဴခ္ၜုတ်။"
Eros,ဏေၚ်,"ဒေဝတဴကသူကၞေၚ် (n) cupid, Eros, the God of love."
Eros,ဒေဝတဴကသူကၞေၚ်,"(n) Cupid, Destiny, Eros, the God of love. [id] အရာမက္တဵုဒှ်ဟိုတ်နူကံကုသဵုဖန်ဗဒှ်(ဟ်)၊ ကံ(မ်)၊ ကံကုသဵု(ဝ်)၊ လောကဓဝ်။"
Eros,ဒေဝတဴအတ္တဘာဂ,"(n) the god of love, Cupid, Eros, Destinny."
Erosion,ဒဒှ်မလာ်စအာ,(n) erosion.
Erosion   ဒဒှ်မလာ်စ,erode,"vt.  စ,အာ၊  စ,လာ်အာ။  erosion (n)  ဒဒှ်မလာ်စ,အာ။"
Erosive force of a current,နၚ်ဍာ်,(n) erosive force of a current.
Erpel,ဇၞးပလန်,"(v) repulse, erpel."
Err,ဆောတ်,"1 (v) to fail, to be false, unreal, err, go wrong.    တၚ်ဆောတ်ယောၚ် (n) error, defect, weakness.    မဆောတ်ဟွံမွဲ (adj) without fail."
Err,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Err,လုတ်မှာ,"(v) err, entertain erroneous sentiment, commit adultery, do wrong, sin."
Err,သၟာ,"2 (v) err, to go astray, to be doubtful, to be in error, to forget.    စၞသၟာ (v) food which disagrees with one. [id.] ယောၚ်သၟာ။ [Cf.] ဗၠေတ်၊ ယောၚ်။ [Var.] မှာ (v) to forget {colloq}."
Err unwittingly,ယောၚ်မှာ,"(v) to go astray, to err, err unwittingly, make an untoward move reflexively."
Err.  တလိၚ်၊ တၠိၚ်။    တၠိၚ်ကာလ  to err the time,ကလိၚ်,"4 (v) to be mistaken, err. [id] တလိၚ်၊ တၠိၚ်။    တၠိၚ်ကာလ (v) to err the time, to miss the time.    တၠိၚ်ဂၠံၚ် (v) to take the wrong road, to miss the road.    တၠိၚ်ဒြပ် (v) to err the property.    တၠိၚ်ပန်စွံ (n) four kinds of error, four objects of forgetfulness.    တၠိၚ်ရုပ် (v) to err the form, back.    တၠိၚ်ရုပ်မၞိဟ် (n) forgetfulness. [Var.] တၠိၚ်။"
Erroneous.     err,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Error,ကွေတ်ဗၠေတ်,"(n) superstition, error."
Error,မိစ္ဆာ,"(n) [P.] falsehood, error, (of belief) wrong, heretical."
Error,အရာမဆောတ်ယောၚ်,"(n) error, defect, weakness, shortcoming. [id] တၚ်မဆောတ်ယောၚ်။"
Eruct,ထအိုအ်,"1 (n) retch, eruct, belch {wind from the stomach}, gas eructated when belching. [Var.] ထ္အံကျာ။ [id]."
Eructate,တိုန်,"ကျာတိုန် (v) to have wind come up, eructate."
Eructate.    ထအိုအ်တိုန်  belch.  ကျာတိုန်၊ ကျာလိုအ်။,ထအိုအ်,"2 (v) to belch, eructate.    ထအိုအ်တိုန် (v) belch. [Syn.] ကျာတိုန်၊ ကျာလိုအ်။"
Eructate.  ကျာတိုန်၊ ကျာလိုအ်။,ဒအိုအ်,"(v) to belch, eructate. [Syn.] ကျာတိုန်၊ ကျာလိုအ်။"
Erudition,ဒဒှ်မနွံကဵုညာန်ပညာမဇၞော်သၠုၚ်,(n) erudition.
Eruption caused by poison,အကၚ်ဂျိ,"(n) poisonous vapour, gas or fume, eruption caused by poison."
Eruption from cobra bite,အကၚ်ဂျိဇြုံဇာတ်,"(n) eruption from cobra bite, the poison of a cobra, poison of cobra."
Eruption.  ဒဒှ်မထ္ကးတိုန်၊ ဒလံတိုန်။,ဒဒှ်မဗ္တိုဟ်တိုန်,(n) eruption. [id] ဒဒှ်မထ္ကးတိုန်၊ ဒလံတိုန်။
Eryngium foctidum.  တၞံဟံဗံ။  ခါဗံ။,ဟံဗံသေံ,"(n) herb of the Umvellierae, family used as garnish for meat dishes and soups, Eryngium foctidum. [id.] တၞံဟံဗံ(မ်)။ [Var.] ခါဗံ(မ်)။"
Erythirina indica,ပါရကဇာတ်,ဆုဗပေၚ်ပါရကဇာတ် (n) Erythirina Indica.
Erythrina indica,တၞံဗပေၚ်,"(n) a tree in Indra’s heaven, Erythrina indica."
Erythrina indica,ပါကဇာတ်,"(n) [P. parijatako] Erythrina Indica, the coral tree of Indra’s heaven."
Erythrina indica lamarck,ဗပေၚ်,"3 Erythrina Indica Lamarck, a tree in Indra’s heaven, Indian coral tree.    ဗပေၚ်ဒဵု(ဝ်) (n) Engstricta Rexburgh."
Erythrina indica lamarck.    ခပေၚ်ဒဵု   stricta eoxburgh,ခပေၚ်,"2 (v) Indian coral tree, Erythrina indica Lamarck.    ခပေၚ်ဒဵု (n) [E] stricta Eoxburgh."
Escalation,ဒဒှ်မသ္ကဵုသ္ကာတ်မြဟ်ထတ်တိုန်,(n) escalation.
Escalator,တၞိန်ဓါတ်,"(n) escalator, elevator. [id] စက်ပၚ်ပ္တိုန်လျိုၚ်။"
Escape,ဗၠးတိတ်,"(v) escape, to emancipated, be liberated, be freed, to come off, away."
Escape hole,သိုၚ်ယီု,"(n) emergency exist, escape hole."
Eserted.  ဂြာံလ္ၚုသ္ၚိတ်၊ သုန်ဂြာံ။,ဂြာံ,"2 ဂြာမ် (v) ဂြာံသုန် (v) to be desolate, eserted. [id] ဂြာံလ္ၚုသ္ၚိတ်၊ သုန်ဂြာံ(မ်)။"
Esp as quantifier,ခၜေါမ်,"(n) log, esp as quantifier, quantifier for corpses. [id] ထ္ၜောံ(မ်)၊ ဗ္ၜောံ(မ်)။"
Esp. a writer who has or tries to have a good or distinctive style,အ္စာကဝိ,"အ္စာကဝိမကဵုက္ဍိုပ်ဟာန်ဗာန်ချူကဵုဗီုပြၚ်ချူ (n) stylist person, esp. a writer who has or tries to have a good or distinctive style."
Esp. applied to the monastery help given at funerals,ပြီု,"(v) to help by giving, to help, assist, esp. applied to the monastery help given at funerals, etc. [id] ပြာံ(မ်)။ [Cf.] ထံက်၊ ဗိုၚ်။ [Der.] ပရီု (n) help."
Esp. applied to the monastery help given at funerals,ပြိုမ်,"(v) to help by giving, to help, assist, esp. applied to the monastery help given at funerals, etc. [id] ပြာံ(မ်)။ [Cf.] ထံက်၊ ဗိုၚ်။ [Der.] ပရီု (n) help."
Esp. as a result of exhaustion or weakness.    ဂၠဴလတ်တုဲထ္တဴဟွံမာန်  the bullock fell down and could not get up again.    ဇိုၚ်ကဆေဝ်အာတုဲလတ်စှ်ေလ္တူဂၠံၚ်  he slipped and fell flat on the pavement.    မၞိဟ်မွဲလတ်မံၚ်ပ္ဍဲဂၠံၚ်  somebody has collapsed in the street.  ဂတုံ၊ ဒတုံ။     ပၠောတ်  to cause to fall,လတ်,"2 (v) to fall prone, esp. as a result of exhaustion or weakness.    ဂၠဴလတ်တုဲထ္တဴဟွံမာန် (v) the bullock fell down and could not get up again.    ဇိုၚ်ကဆေဝ်အာတုဲလတ်စှ်ေလ္တူဂၠံၚ် (v) he slipped and fell flat on the pavement.    မၞိဟ်မွဲလတ်မံၚ်ပ္ဍဲဂၠံၚ် (v) somebody has collapsed in the street. [Cf.] ဂတုံ(မ်)၊ ဒတုံ(မ်)။    [Der.] ပၠောတ် (v) to cause to fall."
Esp. as monk's requisite,ၜုန်နိၚ်,"(n) razor, esp. as monk's requisite, one of the articles a candidate for the priesthood must possess. [Cf.] ၜုန်သော်(က်) (n) [Syn.] ၜုန်နှိၚ်။"
Esp. as quantifier,ထၜေံါ,"2 ထၜေါမ် (n) log, esp. as quantifier, quantifier for corpses. [id] ထ္ၜောံ(မ်)၊ ဝိုၚ်။    ဆုထ္ၜောံ(မ်) (n) log.    ဒုန်ပိထ္ၜောံ(မ်) (n) three lengths of bamboo.    ထ္ၜောံတၠၚ်ရပ်သာ် (n) form."
Esp. buddhist instruction,သာသဏာ,"(v) [P.] teaching, dispensation era, religion, religious system, doctrine, esp. Buddhist instruction, discipline, religion. [id.] သာသနာ၊ သာသၞာ။"
Esp. chapter.    လိက်ခန်ဗ္တောန်  lesson.  အပိုၚ်၊ ဒကုတ်၊ ပဆိုက်။    ခန်ပထမ  chapter 1,ခန်,"1 (n) division, esp. Chapter.    လိက်ခန်ဗ္တောန် (n) lesson. [Cf.] အပိုၚ်၊ ဒကုတ်၊ ပဆိုက်။    ခန်ပထမ (n) chapter 1."
Esp. cholera or often applied to cholera.  ယဲဂၞဴ၊ ယဲဇဳဒသာ။,ယဲကာလ,"(n) epidemic disease, pestilence, esp. cholera or often applied to cholera. [Cf.] ယဲဂၞဴ၊ ယဲဇဳဒသာ။"
Esp. close-fitting one,ဂကိုပ်,"(n) cover, lid, esp. close-fitting one, covering, shawl carried folded over one shoulder by monks, chief, principal. [id] သ္ကိုပ်။"
Esp. close-fitting one,သ္ကိုပ်,"(n) cover, lid, esp. close-fitting one, covering, robes of a Buddhist monk {shawl or plaid carried folded over one shoulder by monks}, chief, principal. [id.] တိစဳဝရိက်၊ ဇၞောဝ်အရဳ၊ ဒ္ကိုပ်။"
Esp. dispensation of justice,ဝတ်,"1 (n) action, behaviour, enjoined by custom in virtue of one's status or of one's relationship to another, duty, duty of ruler, esp. dispensation of justice, religious offering.    ကဴဝတ် (n) offering flowers.    တိုန်ဝတ် (v) to worship.    ဒါန်ဝတ် (n) religious offering.    ရုၚ်ဝတ် (n) courthouse.    သ္ပဝတ် (v) to make obeisance. [Cf.] third sense, ခၟောတ်၊ ဒါန်၊ ဗလိ။"
Esp. dorsal fin,ဒရံၚ်,"(n) upright projection, esp. dorsal fin, peak, point. [Der] ထံၚ် (v) to set upright."
Esp. dorsal fin.  ဒရံၚ်။  ထံၚ်  to set upright,ဓရံၚ်,"(n) upright projection, esp. dorsal fin. [Syn.] ဒရံၚ်။ [Der.] ထံၚ် (v) to set upright."
Esp. from bank in passing.  သ္က။    သ္ကဂၠုၚ်  to keep the boat off the bank,သက,"2 (v) to fend off, esp. from bank in passing. [id.] သ္က။    သ္ကဂၠုၚ် (v) to keep the boat off the bank, to push off a boat, either to keep it from hitting an object or to start it out from the bank.    သ္ကပ္တိတ် (v) push off. [Syn.] ဂစာန်၊ ထ္က၊ ဒ္က၊ သ္က။"
Esp. from the mouth or as an elephant throws water with its trunk.  ၜေါတ်။,ပြောဟ်,"(v) to squirt, esp. from the mouth or as an elephant throws water with its trunk. [Cf.] ၜေါတ်။"
Esp. given at such festival,ပေဲါ,"(n) religious festival, dramastic entertainment, feast, festival, public entertainment, esp. given at such festival, feast, enterainment, contest, race."
Esp. given at such festival,ပေါယ်,"(n) religious festival, dramastic entertainment, feast, festival, public entertainment, esp. given at such festival, feast, enterainment, contest, race."
